,Name,Dialog,Conversational voice,CurrentSprite,Background,BackgroundSound,Face
33,,就是想你，想见你了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
34,,我似乎有点被震撼到，手机差点滑落到地上。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
35,,我得看看最近有没有时间,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
36,,嗯,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
37,,要是我这边不会放假怎么办,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
38,,我感觉我这边也不会放假,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
39,,许久沉默。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
40,,你知道视频通话吗？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
41,,嗯……？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
42,,手机里新出的功能,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
43,,我试一下,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
44,,没事,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
45,岚,听见你的声音我也很开心,/Game/Assets/Audio/ConversationalVoice/043_听见你的声音我也很开心.043_听见你的声音我也很开心,/Game/Assets/VerticalPainting/Lan/无脸.无脸,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,/Game/Assets/VerticalPainting/Lan/默认png.默认png
46,,"岚在长椅上躺成一个""大""字，在七彩的云霞下，侧过头，讲道：",,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
47,岚,我们再多聊一会儿吧,/Game/Assets/Audio/ConversationalVoice/044_我们再多聊一会儿吧.044_我们再多聊一会儿吧,/Game/Assets/VerticalPainting/Lan/无脸.无脸,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,/Game/Assets/VerticalPainting/Lan/默认png.默认png
48,月,好啊,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
49,,我抬起头，望着即将沉到地平线之下的夕阳，平静地回答道。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
50,月,都初三了，我成绩还没提上去,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
51,,再努力点,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
52,,我还是难以和周围的同学打成一片,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
53,,没事我也一样,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
54,,商店里的干脆面似乎没得卖了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
55,,那小玩具也买不到了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
56,,太阳落山变得越来越早了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
57,,夏天已经过去了啊,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
58,,晚上的风变得更凉了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
59,,嗯,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
60,,我朝天空伸出手，似乎想要抓住那一阵清风，却总是抓了个空。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
61,,夜晚，几乎是在本能的驱使下，我来到了河边。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
62,,对岸是繁华的商业大厦，霓虹灯在四处闪耀，照亮了夜空。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
63,,我这边能看到很多星星,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
64,,电话的另一段，传来岚的声音。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
65,,我停下脚步，靠着护栏上，朝夜空望去。却只是看到五颜六色的霓虹灯。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
66,,北斗，天枢，玉衡，摇光……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
67,,如同报菜名一样，我仿佛看见岚一边摆掰着手指，一边数着天上的繁星。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
68,,河风吹过，卷起地上的落叶，在我身边盘旋。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
69,,月你应该会考上高中，然后读一个大学吧,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
70,,嗯,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
71,,那我们以后还会见面吗？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
72,,傻瓜，当然能够见面啊,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
73,,那就好,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
74,,还有，不要这样说我啦！,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
75,,岚伸出手，张开，然后收回，仿佛要抓住这片星空。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
76,,想旅行不？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
77,,嗯？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
78,,随便说说而已,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
79,,去海边吧,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
80,,那里有大海，有海鸥，有白塔，有沙滩……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
81,,去不了怎么办,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
82,,山里的那条小溪也是不错的替代,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
83,,对面噗嗤一声笑了出来。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
84,,那我要去抓鱼，抓大鱼,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
85,,那我就要抓比你的更大的,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
86,,我抓的比你的大,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
87,,总之就是比你抓到大啦！,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
88,,隔着屏幕，我们如小孩子那般斗着嘴。仿佛对方就在眼前一般，好似时光又倒流回了盛夏。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
89,,……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
90,,……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
91,,饭桌上，我和老爸面对面，许久后才做声。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
92,,才半个月，你怎么又要交话费了,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
93,,最近和同学联系比较多,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
94,,原来你也会交朋友,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
95,,应该是吧……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
96,岚,哇，真的能看到诶,/Game/Assets/Audio/ConversationalVoice/045_哇，真的能看到诶.045_哇，真的能看到诶,/Game/Assets/VerticalPainting/Lan/无脸.无脸,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,/Game/Assets/VerticalPainting/Lan/默认png.默认png
97,,"岚试探性地对我挥了挥手，而我也作为回应比了个""OK""的手势。",,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
98,,明明见面前有那么多话相说，见面后却哑了口。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
99,,该说些什么呢？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
100,,今天天气怎么样？还是今天吃的什么？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
101,,疑惑之时，外公外婆忽的出现在屏幕中。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
102,,诶，这不是月儿吗，最近可好,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
103,,明明是打个岚的电话啊，怎么被截胡了。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
104,,接着本来是小情侣之间的见面的时间，变成了爷孙相会的唠家常。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
105,,小岚这丫头啊，一直在脸上画来画去的，原来是要见你啊,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
106,岚,喂爷爷,/Game/Assets/Audio/ConversationalVoice/046_喂爷爷.046_喂爷爷,/Game/Assets/VerticalPainting/Lan/无脸.无脸,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,/Game/Assets/VerticalPainting/Lan/默认png.默认png
107,,"岚在屏幕的那头开始胡乱的挥起手来，接着就是外公外婆发出了一阵笑声，仿佛在说""年轻就是好啊""",,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
108,岚,原来你还化妆了啊,/Game/Assets/Audio/ConversationalVoice/047_原来你还化妆了啊.047_原来你还化妆了啊,/Game/Assets/VerticalPainting/Lan/无脸.无脸,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,/Game/Assets/VerticalPainting/Lan/默认png.默认png
109,,打发走了外公外婆后，岚才开始和我的见面。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
110,,仔细端详，确实和以前有些不太一样。原本稚嫩的身体，已经有了一道柔软的曲线。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
111,,印着碎花的小裙出现在屏幕中，裙摆遮住的，是一双洁白的腿。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
112,,我咽了咽口水，极力控制自己不去想那些奇怪的事情。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
113,,或许以后我会有很多竞争者吧，我不禁担心起这个问题。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
114,,在想什么？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
115,,关于你的事情,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
116,,哈？,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
117,,成绩的事,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
118,,哦我跟你说啊，最近的那些数学物理，真的是……,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
119,,我握着手机，靠在椅子上，微微后仰。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
120,,外边偶尔传来飞驰而过的汽车声，,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
121,,屏幕对面则是少女甜蜜的抱怨声。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
122,,时而附和，,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
123,,时而倾听。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
124,,大多数时候，我只是这样静静地观望着，不经意间嘴角已经轻轻扬起。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
125,,我们相处异地，却处在同一片天空之下，自然很容易想到彼此的事情。,,,/Game/Assets/Background/Generated4K/09_memoriesoff1_fix_v2.09_memoriesoff1_fix_v2,,
